# Frame Contacts
30000 18
30010 12
30020 9
30030 10
30040 7
30050 11
30060 13
30070 13
30080 11
30090 15
30100 11
30110 10
30120 7
30130 5
30140 13
30150 11
30160 12
30170 12
30180 14
30190 9
30200 6
30210 14
30220 14
30230 11
30240 8
30250 14
30260 8
30270 11
30280 12
30290 8
30300 14
30310 15
30320 13
30330 13
30340 8
30350 12
30360 17
30370 7
30380 11
30390 12
30400 13
30410 13
30420 10
30430 11
30440 16
30450 23
30460 15
30470 7
30480 11
30490 7
30500 8
30510 19
30520 22
30530 16
30540 11
30550 15
30560 15
30570 22
30580 19
30590 14
30600 15
30610 18
30620 21
30630 14
30640 12
30650 8
30660 18
30670 18
30680 4
30690 9
30700 14
30710 10
30720 21
30730 5
30740 4
30750 6
30760 4
30770 14
30780 9
30790 4
30800 15
30810 9
30820 13
30830 10
30840 18
30850 8
30860 9
30870 7
30880 6
30890 7
30900 7
30910 5
30920 4
30930 0
30940 6
30950 19
30960 7
30970 7
30980 5
30990 0
31000 0
31010 0
31020 0
31030 0
31040 0
31050 0
31060 5
31070 12
31080 11
31090 13
31100 17
31110 11
31120 8
31130 21
31140 12
31150 9
31160 15
31170 1
31180 3
31190 5
31200 23
31210 2
31220 11
31230 15
31240 16
31250 12
31260 3
31270 13
31280 13
31290 5
31300 9
31310 10
31320 1
31330 4
31340 1
31350 0
31360 4
31370 0
31380 4
31390 12
31400 6
31410 15
31420 16
31430 12
31440 7
31450 13
31460 8
31470 3
31480 2
31490 8
31500 2
31510 1
31520 2
31530 3
31540 2
31550 4
31560 2
31570 6
31580 3
31590 2
31600 6
31610 5
31620 4
31630 1
31640 9
31650 2
31660 8
31670 2
31680 2
31690 5
31700 6
31710 2
31720 0
31730 7
31740 1
31750 7
31760 9
31770 3
31780 5
31790 4
31800 6
31810 4
31820 5
31830 5
31840 3
31850 4
31860 3
31870 5
31880 5
31890 6
31900 6
31910 6
31920 5
31930 3
31940 2
31950 1
31960 6
31970 4
31980 0
31990 5
32000 0
32010 5
32020 4
32030 5
32040 1
32050 2
32060 6
32070 2
32080 6
32090 6
32100 1
32110 2
32120 2
32130 2
32140 2
32150 2
32160 1
32170 5
32180 4
32190 4
32200 4
32210 1
32220 1
32230 3
32240 3
32250 8
32260 6
32270 2
32280 7
32290 4
32300 3
32310 5
32320 0
32330 0
32340 0
32350 9
32360 20
32370 7
32380 10
32390 12
32400 18
32410 0
32420 0
32430 0
32440 0
32450 0
32460 0
32470 0
32480 0
32490 0
32500 0
32510 0
32520 0
32530 0
32540 0
32550 0
32560 0
32570 0
32580 0
32590 0
32600 0
32610 0
32620 0
32630 0
32640 0
32650 0
32660 0
32670 0
32680 0
32690 0
32700 0
32710 0
32720 0
32730 0
32740 0
32750 0
32760 0
32770 0
32780 0
32790 0
32800 0
32810 0
32820 0
32830 0
32840 0
32850 0
32860 0
32870 0
32880 0
32890 0
32900 0
32910 0
32920 0
32930 0
32940 0
32950 0
32960 0
32970 0
32980 0
32990 0
33000 0
33010 0
33020 0
33030 0
33040 0
33050 0
33060 0
33070 0
33080 0
33090 0
33100 0
33110 0
33120 0
33130 0
33140 0
33150 0
33160 0
33170 0
33180 0
33190 0
33200 0
33210 0
33220 0
33230 0
33240 0
33250 0
33260 0
33270 0
33280 0
33290 0
33300 0
33310 0
33320 0
33330 0
33340 0
33350 0
33360 0
33370 0
33380 0
33390 0
33400 0
33410 0
33420 0
33430 0
33440 0
33450 0
33460 0
33470 0
33480 0
33490 0
33500 0
33510 0
33520 0
33530 0
33540 0
33550 0
33560 0
33570 0
33580 0
33590 0
33600 0
33610 0
33620 0
33630 0
33640 0
33650 0
33660 0
33670 0
33680 0
33690 0
33700 0
33710 0
33720 0
33730 0
33740 0
33750 0
33760 0
33770 0
33780 0
33790 0
33800 0
33810 0
33820 0
33830 0
33840 0
33850 0
33860 0
33870 0
33880 0
33890 0
33900 0
33910 0
33920 0
33930 0
33940 0
33950 0
33960 0
33970 0
33980 0
33990 0
34000 0
34010 0
34020 0
34030 0
34040 0
34050 0
34060 0
34070 0
34080 0
34090 0
34100 0
34110 0
34120 0
34130 0
34140 0
34150 0
34160 0
34170 0
34180 0
34190 0
34200 0
34210 0
34220 0
34230 0
34240 0
34250 0
34260 0
34270 0
34280 0
34290 0
34300 0
34310 0
34320 0
34330 0
34340 0
34350 0
34360 0
34370 0
34380 0
34390 0
34400 0
34410 0
34420 0
34430 0
34440 0
34450 0
34460 0
34470 0
34480 0
34490 0
34500 0
34510 0
34520 0
34530 0
34540 0
34550 0
34560 0
34570 0
34580 0
34590 0
34600 0
34610 0
34620 0
34630 0
34640 0
34650 0
34660 0
34670 0
34680 0
34690 0
34700 0
34710 0
34720 0
34730 0
34740 0
34750 0
34760 0
34770 0
34780 0
34790 0
34800 0
34810 0
34820 0
34830 0
34840 0
34850 0
34860 0
34870 0
34880 0
34890 0
34900 0
34910 0
34920 0
34930 0
34940 0
34950 0
34960 0
34970 0
34980 0
34990 0
35000 0
35010 0
35020 0
35030 0
35040 0
35050 0
35060 0
35070 0
35080 0
35090 0
35100 0
35110 0
35120 0
35130 0
35140 0
35150 0
35160 0
35170 0
35180 0
35190 0
35200 0
35210 0
35220 0
35230 0
35240 0
35250 0
35260 0
35270 0
35280 0
35290 0
35300 0
35310 0
35320 0
35330 0
35340 0
35350 0
35360 0
35370 0
35380 0
35390 0
35400 0
35410 0
35420 0
35430 0
35440 0
35450 0
35460 0
35470 0
35480 0
35490 0
35500 0
35510 0
35520 0
35530 0
35540 0
35550 0
35560 0
35570 0
35580 0
35590 0
35600 0
35610 0
35620 0
35630 0
35640 0
35650 0
35660 0
35670 0
35680 0
35690 0
35700 0
35710 0
35720 0
35730 0
35740 0
35750 0
35760 0
35770 0
35780 0
35790 0
35800 0
35810 0
35820 0
35830 0
35840 0
35850 0
35860 0
35870 0
35880 0
35890 0
35900 0
35910 0
35920 0
35930 0
35940 0
35950 0
35960 0
35970 0
35980 0
35990 0
36000 0
36010 0
36020 0
36030 0
36040 0
36050 0
36060 0
36070 0
36080 0
36090 0
36100 0
36110 0
36120 0
36130 0
36140 0
36150 0
36160 0
36170 0
36180 0
36190 0
36200 0
36210 0
36220 0
36230 0
36240 0
36250 0
36260 0
36270 0
36280 0
36290 0
36300 0
36310 0
36320 0
36330 0
36340 0
36350 0
36360 0
36370 0
36380 0
36390 0
36400 0
36410 0
36420 0
36430 0
36440 0
36450 0
36460 0
36470 0
36480 0
36490 0
36500 0
36510 0
36520 0
36530 0
36540 0
36550 0
36560 0
36570 0
36580 0
36590 0
36600 0
36610 0
36620 0
36630 0
36640 0
36650 0
36660 0
36670 0
36680 0
36690 0
36700 0
36710 0
36720 0
36730 0
36740 0
36750 0
36760 0
36770 0
36780 0
36790 0
36800 0
36810 0
36820 0
36830 0
36840 0
36850 0
36860 0
36870 0
36880 0
36890 0
36900 0
36910 0
36920 0
36930 0
36940 0
36950 0
36960 0
36970 0
36980 0
36990 0
37000 0
37010 0
37020 0
37030 0
37040 0
37050 0
37060 0
37070 0
37080 0
37090 0
37100 0
37110 0
37120 0
37130 0
37140 0
37150 0
37160 0
37170 0
37180 0
37190 0
37200 0
37210 0
37220 0
37230 0
37240 0
37250 0
37260 0
37270 0
37280 0
37290 0
37300 0
37310 0
37320 0
37330 0
37340 0
37350 0
37360 0
37370 0
37380 0
37390 0
37400 0
37410 0
37420 0
37430 0
37440 0
37450 0
37460 0
37470 0
37480 0
37490 0
37500 0
37510 0
37520 0
37530 0
37540 0
37550 0
37560 0
37570 0
37580 0
37590 0
37600 0
37610 0
37620 0
37630 0
37640 0
37650 0
37660 0
37670 0
37680 0
37690 0
37700 0
37710 0
37720 0
37730 0
37740 0
37750 0
37760 0
37770 0
37780 0
37790 0
37800 0
37810 0
37820 0
37830 0
37840 0
37850 0
37860 0
37870 0
37880 0
37890 0
37900 0
37910 0
37920 0
37930 0
37940 0
37950 0
37960 0
37970 0
37980 0
37990 0
38000 0
38010 0
38020 0
38030 0
38040 0
38050 0
38060 0
38070 0
38080 0
38090 0
38100 0
38110 0
38120 0
38130 0
38140 0
38150 0
38160 0
38170 0
38180 0
38190 0
38200 0
38210 0
38220 0
38230 0
38240 0
38250 0
38260 0
38270 0
38280 0
38290 0
38300 0
38310 0
38320 0
38330 0
38340 0
38350 0
38360 0
38370 0
38380 0
38390 0
38400 0
38410 0
38420 0
38430 0
38440 0
38450 0
38460 0
38470 0
38480 0
38490 0
38500 0
38510 0
38520 0
38530 0
38540 0
38550 0
38560 0
38570 0
38580 0
38590 0
38600 0
38610 0
38620 0
38630 0
38640 0
38650 0
38660 0
38670 0
38680 0
38690 0
38700 0
38710 0
38720 0
38730 0
38740 0
38750 0
38760 0
38770 0
38780 0
38790 0
38800 0
38810 0
38820 0
38830 0
38840 0
38850 0
38860 0
38870 0
38880 0
38890 0
38900 0
38910 0
38920 0
38930 0
38940 0
38950 0
38960 0
38970 0
38980 0
38990 0
39000 0
39010 0
39020 0
39030 0
39040 0
39050 0
39060 0
39070 0
39080 0
39090 0
39100 0
39110 0
39120 0
39130 0
39140 0
39150 0
39160 0
39170 0
39180 0
39190 0
39200 0
39210 0
39220 0
39230 0
39240 0
39250 0
39260 0
39270 0
39280 0
39290 0
39300 0
39310 0
39320 0
39330 0
39340 0
39350 0
39360 0
39370 0
39380 0
39390 0
39400 0
39410 0
39420 0
39430 0
39440 0
39450 0
39460 0
39470 0
39480 0
39490 0
39500 0
39510 0
39520 0
39530 0
39540 0
39550 0
39560 0
39570 0
39580 0
39590 0
39600 0
39610 0
39620 0
39630 0
39640 0
39650 0
39660 0
39670 0
39680 0
39690 0
39700 0
39710 0
39720 0
39730 0
39740 0
39750 0
39760 0
39770 0
39780 0
39790 0
39800 0
39810 0
39820 0
39830 0
39840 0
39850 0
39860 0
39870 0
39880 0
39890 0
39900 0
39910 0
39920 0
39930 0
39940 0
39950 0
39960 0
39970 0
39980 0
39990 0
40000 0
40010 0
40020 0
40030 0
40040 0
40050 0
40060 0
40070 0
40080 0
40090 0
40100 0
40110 0
40120 0
40130 0
40140 0
40150 0
40160 0
40170 0
40180 0
40190 0
40200 0
40210 0
40220 0
40230 0
40240 0
40250 0
40260 0
40270 0
40280 0
40290 0
40300 0
40310 0
40320 0
40330 0
40340 0
40350 0
40360 0
40370 0
40380 0
40390 0
40400 0
40410 0
40420 0
40430 0
40440 0
40450 0
40460 0
40470 0
40480 0
40490 0
40500 0
40510 0
40520 0
40530 0
40540 0
40550 0
40560 0
40570 0
40580 0
40590 0
40600 0
40610 0
40620 0
40630 0
40640 0
40650 0
40660 0
40670 0
40680 0
40690 0
40700 0
40710 0
40720 0
40730 0
40740 0
40750 0
40760 0
40770 0
40780 0
40790 0
40800 0
40810 0
40820 0
40830 0
40840 0
40850 0
40860 0
40870 0
40880 0
40890 0
40900 0
40910 0
40920 0
40930 0
40940 0
40950 0
40960 0
40970 0
40980 0
40990 0
41000 0
41010 0
41020 0
41030 0
41040 0
41050 0
41060 0
41070 0
41080 0
41090 0
41100 0
41110 0
41120 0
41130 0
41140 0
41150 0
41160 0
41170 0
41180 0
41190 0
41200 0
41210 0
41220 0
41230 0
41240 0
41250 0
41260 0
41270 0
41280 0
41290 0
41300 0
41310 0
41320 0
41330 0
41340 0
41350 0
41360 0
41370 0
41380 0
41390 0
41400 0
41410 0
41420 0
41430 0
41440 0
41450 0
41460 0
41470 0
41480 0
41490 0
41500 0
41510 0
41520 0
41530 0
41540 0
41550 0
41560 0
41570 0
41580 0
41590 0
41600 0
41610 0
41620 0
41630 0
41640 0
41650 0
41660 0
41670 0
41680 0
41690 0
41700 0
41710 0
41720 0
41730 0
41740 0
41750 0
41760 0
41770 0
41780 0
41790 0
41800 0
41810 0
41820 0
41830 0
41840 0
41850 0
41860 0
41870 0
41880 0
41890 0
41900 0
41910 0
41920 0
41930 0
41940 0
41950 0
41960 0
41970 0
41980 0
41990 0
42000 0
42010 0
42020 0
42030 0
42040 0
42050 0
42060 0
42070 0
42080 0
42090 0
42100 0
42110 0
42120 0
42130 0
42140 0
42150 0
42160 0
42170 0
42180 0
42190 0
42200 0
42210 0
42220 0
42230 0
42240 0
42250 0
42260 0
42270 0
42280 0
42290 0
42300 0
42310 0
42320 0
42330 0
42340 0
42350 0
42360 0
42370 0
42380 0
42390 0
42400 0
42410 0
42420 0
42430 0
42440 0
42450 0
42460 0
42470 0
42480 0
42490 0
42500 0
42510 0
42520 0
42530 0
42540 0
42550 0
42560 0
42570 0
42580 0
42590 0
42600 0
42610 0
42620 0
42630 0
42640 0
42650 0
42660 0
42670 0
42680 0
42690 0
42700 0
42710 0
42720 0
42730 0
42740 0
42750 0
42760 0
42770 0
42780 0
42790 0
42800 0
42810 0
42820 0
42830 0
42840 0
42850 0
42860 0
42870 0
42880 0
42890 0
42900 0
42910 0
42920 0
42930 0
42940 0
42950 0
42960 0
42970 0
42980 0
42990 0
43000 0
43010 0
43020 0
43030 0
43040 0
43050 0
43060 0
43070 0
43080 0
43090 0
43100 0
43110 0
43120 0
43130 0
43140 0
43150 0
43160 0
43170 0
43180 0
43190 0
43200 0
43210 0
43220 0
43230 0
43240 0
43250 0
43260 0
43270 0
43280 0
43290 0
43300 0
43310 0
43320 0
43330 0
43340 0
43350 0
43360 0
43370 0
43380 0
43390 0
43400 0
43410 0
43420 0
43430 0
43440 0
43450 0
43460 0
43470 0
43480 0
43490 0
43500 0
43510 0
43520 0
43530 0
43540 0
43550 0
43560 0
43570 0
43580 0
43590 0
43600 0
43610 0
43620 0
43630 0
43640 0
43650 0
43660 0
43670 0
43680 0
43690 0
43700 0
43710 0
43720 0
43730 0
43740 0
43750 0
43760 0
43770 0
43780 0
43790 0
43800 0
43810 0
43820 0
43830 0
43840 0
43850 0
43860 0
43870 0
43880 0
43890 0
43900 0
43910 0
43920 0
43930 0
43940 0
43950 0
43960 0
43970 0
43980 0
43990 0
44000 0
44010 0
44020 0
44030 0
44040 0
44050 0
44060 0
44070 0
44080 0
44090 0
44100 0
44110 0
44120 0
44130 0
44140 0
44150 0
44160 0
44170 0
44180 0
44190 0
44200 0
44210 0
44220 0
44230 0
44240 0
44250 0
44260 0
44270 0
44280 0
44290 0
44300 0
44310 0
44320 0
44330 0
44340 0
44350 0
44360 0
44370 0
44380 0
44390 0
44400 0
44410 0
44420 0
44430 0
44440 0
44450 0
44460 0
44470 0
44480 0
44490 0
44500 0
44510 0
44520 0
44530 0
44540 0
44550 0
44560 0
44570 0
44580 0
44590 0
44600 0
44610 0
44620 0
44630 0
44640 0
44650 0
44660 0
44670 0
44680 0
44690 0
44700 0
44710 0
44720 0
44730 0
44740 0
44750 0
44760 0
44770 0
44780 0
44790 0
44800 0
44810 0
44820 0
44830 0
44840 0
44850 0
44860 0
44870 0
44880 0
44890 0
44900 0
44910 0
44920 0
44930 0
44940 0
44950 0
44960 0
44970 0
44980 0
44990 0
45000 0
45010 0
45020 0
45030 0
45040 0
45050 0
45060 0
45070 0
45080 0
45090 0
45100 0
45110 0
45120 0
45130 0
45140 0
45150 0
45160 0
45170 0
45180 0
45190 0
45200 0
45210 0
45220 0
45230 0
45240 0
45250 0
45260 0
45270 0
45280 0
45290 0
45300 0
45310 0
45320 0
45330 0
45340 0
45350 0
45360 0
45370 0
45380 0
45390 0
45400 0
45410 0
45420 0
45430 0
45440 0
45450 0
45460 0
45470 0
45480 0
45490 0
45500 0
45510 0
45520 0
45530 0
45540 0
45550 0
45560 0
45570 0
45580 0
45590 0
45600 0
45610 0
45620 0
45630 0
45640 0
45650 0
45660 0
45670 0
45680 0
45690 0
45700 0
45710 0
45720 0
45730 0
45740 0
45750 0
45760 0
45770 0
45780 0
45790 0
45800 0
45810 0
45820 0
45830 0
45840 0
45850 0
45860 0
45870 0
45880 0
45890 0
45900 0
45910 0
45920 0
45930 0
45940 0
45950 0
45960 0
45970 0
45980 0
45990 0
46000 0
46010 0
46020 0
46030 0
46040 0
46050 0
46060 0
46070 0
46080 0
46090 0
46100 0
46110 0
46120 0
46130 0
46140 0
46150 0
46160 0
46170 0
46180 0
46190 0
46200 0
46210 0
46220 0
46230 0
46240 0
46250 0
46260 0
46270 0
46280 0
46290 0
46300 0
46310 0
46320 0
46330 0
46340 0
46350 0
46360 0
46370 0
46380 0
46390 0
46400 0
46410 0
46420 0
46430 0
46440 0
46450 0
46460 0
46470 0
46480 0
46490 0
46500 0
46510 0
46520 0
46530 0
46540 0
46550 0
46560 0
46570 0
46580 0
46590 0
46600 0
46610 0
46620 0
46630 0
46640 0
46650 0
46660 0
46670 0
46680 0
46690 0
46700 0
46710 0
46720 0
46730 0
46740 0
46750 0
46760 0
46770 0
46780 0
46790 0
46800 0
46810 0
46820 0
46830 0
46840 0
46850 0
46860 0
46870 0
46880 0
46890 0
46900 0
46910 0
46920 0
46930 0
46940 0
46950 0
46960 0
46970 0
46980 0
46990 0
47000 0
47010 0
47020 0
47030 0
47040 0
47050 0
47060 0
47070 0
47080 0
47090 0
47100 0
47110 0
47120 0
47130 0
47140 0
47150 0
47160 0
47170 0
47180 0
47190 0
47200 0
47210 0
47220 0
47230 0
47240 0
47250 0
47260 0
47270 0
47280 0
47290 0
47300 0
47310 0
47320 0
47330 0
47340 0
47350 0
47360 0
47370 0
47380 0
47390 0
47400 0
47410 0
47420 0
47430 0
47440 0
47450 0
47460 0
47470 0
47480 0
47490 0
47500 0
47510 0
47520 0
47530 0
47540 0
47550 0
47560 0
47570 0
47580 0
47590 0
47600 0
47610 0
47620 0
47630 0
47640 0
47650 0
47660 0
47670 0
47680 0
47690 0
47700 0
47710 0
47720 0
47730 0
47740 0
47750 0
47760 0
47770 0
47780 0
47790 0
47800 0
47810 0
47820 0
47830 0
47840 0
47850 0
47860 0
47870 0
47880 0
47890 0
47900 0
47910 0
47920 0
47930 0
47940 0
47950 0
47960 0
47970 0
47980 0
47990 0
48000 0
48010 0
48020 0
48030 0
48040 0
48050 0
48060 0
48070 0
48080 0
48090 0
48100 0
48110 0
48120 0
48130 0
48140 0
48150 0
48160 0
48170 0
48180 0
48190 0
48200 0
48210 0
48220 0
48230 0
48240 0
48250 0
48260 0
48270 0
48280 0
48290 0
48300 0
48310 0
48320 0
48330 0
48340 0
48350 0
48360 0
48370 0
48380 0
48390 0
48400 0
48410 0
48420 0
48430 0
48440 0
48450 0
48460 0
48470 0
48480 0
48490 0
48500 0
48510 0
48520 0
48530 0
48540 0
48550 0
48560 0
48570 0
48580 0
48590 0
48600 0
48610 0
48620 0
48630 0
48640 0
48650 0
48660 0
48670 0
48680 0
48690 0
48700 0
48710 0
48720 0
